question_id,subject_id,chapter_id,chapter_name,question_number,book_section,book_question_number,question_type,question_text,sql_code,has_sql_asset,choice_count,choice_kinds,correct_choice,explanation,question_type_encoded,choice_kind_complexity,difficulty,difficulty_label
2_2_37,2,2,SQL 활용,37,II,87,predict_result,아래를 참고할 때 SQL의 실행 결과로 가장 적절한 것은?,"SELECT 추천경로, 추천인, 피추천인, 추천점수
FROM (SELECT 추천경로, 추천인, 피추천인, 추천점수
      , ROW_NUMBER() OVER(PARTITION BY 추천경로 ORDER BY 추천점수 DESC) AS RNUM
      FROM 추천내역)
WHERE RNUM = 1;",True,4,"result_table,result_table,result_table,result_table",3,"ROW_NUMBER 함수는 ORDER BY절에 의해 정렬된 데이터에 동일 값이 존재하더라도 유일한 순위를 부여하는 함수로서 데이터 그룹 내에 유일한 순위를 추출할 때 사용할 수 있는 함수이다.
문제의 SQL은 추천경로별(PARTITION BY 추천경로)로 추천점수가 가장 높은(ORDER BY 추천점수 DESC) 데이터를 한 건씩만 출력하지만,
①은 전체 데이터를 그대로 출력하였으며
②는 전체에서 추천점수가 가장 높은 데이터 한 건만을 출력하였고
④은 추천경로별로 추천점수가 가장 낮은 데이터를 각 한 건씩 출력하였다.",-1,0,0,Easy
2_2_38,2,2,SQL 활용,38,II,88,best_choice,아래 SQL에 대한 설명으로 가장 적절한 것은?,"SELECT 상품분류코드
     , AVG(상품가격) AS 상품가격
     , COUNT(*) OVER(ORDER BY AVG(상품가격)
                     RANGE BETWEEN 10000 PRECEDING
                     AND 10000 FOLLOWING) AS 유사개수
FROM 상품
GROUP BY 상품분류코드;",True,4,"description,description,description,description",3,GROUP BY 절의 집합을 원본으로 하는 데이터를 WINDOW FUNCTION과 함께 사용한다면 GROUP BY 절과 함께 WINDOW FUNCTION을 사용한다고 하더라도 오류가 발생하지 않는다. 유사개수 칼럼은 상품분류코드로 GROUPING된 집합을 원본집합으로 하여 상품분류코드별 평균상품가격을 서로 비교하여 현재 읽힌 상품분류코드의 평균가격 대비 -10000~+10000사이에 존재하는 상품분류코드의 개수를 구한 것이다.,1,0,0,Easy
2_2_39,2,2,SQL 활용,39,II,89,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT Y.사원ID, Y.부서ID, Y.사원명, Y.연봉
FROM (SELECT 사원ID, MAX(연봉) OVER(PARTITION BY 부서ID) AS 최고연봉
      FROM 사원) X, 사원 Y
WHERE X.사원ID = Y.사원ID
AND X.최고연봉 = Y.연봉;",True,4,"result_table,result_table,result_table,result_table",1,"안쪽 IN-LINE VIEW에 의해 아래와 같이 사원ID와 부서별 최고연봉이 결과로 생성되며

| 사원ID | 최고연봉 |
|---|---|
| 001 | 3000 |
| 002 | 3000 |
| 003 | 4500 |
| 004 | 4500 |
| 005 | 4500 |
| 006 | 4500 |
| 007 | 4500 |

이를 다시 사원 테이블과 사원ID = 사원ID AND 최고연봉 = 연봉으로 JOIN을 하면 부서별 최고연봉의 사원이 출력된다. 아래의 SQL로도 동일한 결과를 얻을 수 있다.

SELECT 사원ID, 사원명, 부서ID, 연봉
FROM (SELECT 사원ID, 사원명, 부서ID, 연봉
      ,MAX(연봉) OVER(PARTITION BY 부서ID) AS 최고연봉
      FROM 사원)
WHERE 연봉 = 최고연봉",-1,0,0,Easy
2_2_40,2,2,SQL 활용,40,II,90,fill_blank,아래를 참고할 때 SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?,"SELECT EMPNO, HIREDATE, SAL,
       _______ (SAL) OVER (ORDER BY HIREDATE) AS SAL2
FROM EMP
WHERE JOB = 'SALESMAN';",True,4,"keyword,keyword,keyword,keyword",4,"LAG 함수를 이용해 파티션별 윈도우에서 이전 몇 번째 행의 값을 가져올 수 있다. 해당 문제에서 사용된 LAG 함수는 인자 값이 하나이므로, 이전 1번째 행(default)의 값을 가져온다.",2,0,1,Medium
2_2_41,2,2,SQL 활용,41,II,91,worst_choice,GRANT와 REVOKE에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"description,description,description,description",3,REVOKE 문을 사용하여 권한을 취소하면 권한을 취소당한 사용자가 WITH GRANT OPTION을 통해서 다른 사용자에게 허가했던 권한들도 모두 연쇄적으로 취소된다.,0,0,0,Easy
2_2_42,2,2,SQL 활용,42,II,92,best_choice,B_User가 아래의 작업을 수행할 수 있도록 권한을 부여하는 DCL로 가장 적절한 것은?,"UPDATE A_User.TB_A
SET col1 = 'AAA'
WHERE col2=3;",True,4,"sql_query,sql_query,sql_query,sql_query",4,"권한을 부여하는 명령어는 GRANT이며, WHERE 조건의 데이터를 찾기 위한 SELECT 권한과 데이터 변경을 위한 UPDATE 권한이 필요하다.",1,3,0,Easy
2_2_43,2,2,SQL 활용,43,II,93,fill_blank,아래는 EMPLOYEE 스키마뿐만 아니라 연관된 객체들도 모두 삭제하는 SQL 명령어이다. 빈칸에 들어갈 내용으로 가장 적절한 것은?,DROP SCHEMA EMPLOYEE _______;,True,4,"keyword,keyword,keyword,keyword",3,RESTRICT는 스키마가 공백인 경우에만 삭제된다. 연관된 객체들도 모두 삭제하기 위해서는 CASCADE를 사용해야 한다.,2,0,1,Medium
2_2_44,2,2,SQL 활용,44,II,94,best_choice,"사용자 Lee가 테이블 R을 생성한 후 아래의 SQL을 실행하였다. 그 이후에 실행 가능한 SQL로 가장 적절한 것은? (단, A, B의 데이터 타입은 정수형이다.)","Lee: GRANT SELECT, INSERT, DELETE ON R TO Kim WITH GRANT OPTION;
Kim: GRANT SELECT, INSERT, DELETE ON R TO Park;
Lee: REVOKE DELETE ON R FROM Kim CASCADE;
Lee: REVOKE INSERT ON R FROM Kim CASCADE;",True,4,"sql_query,sql_query,sql_query,sql_query",1,"1. Lee: GRANT SELECT, INSERT, DELETE ON R TO Kim WITH GRANT OPTION:
→ Kim에게 테이블 R에 SELECT, INSERT, DELETE 권한을 주면서, Kim이 다른 유저에게 테이블 R에 동일한 권한을 줄 수 있다.
2. Kim: GRANT SELECT, INSERT, DELETE ON R TO Park:
→ Kim이 테이블 R에 Lee에게 받은 권한을 Park에게 준다.
3. Lee: REVOKE DELETE ON R FROM Kim CASCADE:
→ Kim과 Park에서 DELETE 권한을 취소한다. WITH GRANT OPTION으로 Kim으로부터 받은 Park의 권한은 CASCADE 명령어로 받은 권한을 연쇄 취소할 수 있다.
4. Lee: REVOKE INSERT ON R FROM Kim CASCADE:
→ Kim과 Park에서 INSERT 권한을 취소한다. WITH GRANT OPTION으로 Kim으로부터 받은 Park의 권한은 CASCADE 명령어로 받은 권한을 취소할 수 있다.

결과적으로 Kim과 Park에게는 SELECT 권한만 남아 있으므로 1번 SQL이 실행 가능하다.",1,3,0,Easy
2_2_45,2,2,SQL 활용,45,II,95,same_result,아래 SQL과 동일한 결과를 출력하는 SQL로 가장 적절한 것은?,"SELECT X.keyb, Y.coll, SUM(X.coll) AS sumcoll
FROM Table_B X, Table_A Y
WHERE X.keya = Y.keya
GROUP BY CUBE(X.keyb, Y.coll)
ORDER BY keyb, coll;",True,4,"sql_query,sql_query,sql_query,sql_query",2,"CUBE 그룹함수는 인수에 나열된 모든 칼럼의 가능한 조합에 대해서 소계를 함께 도출한다. CUBE는 GROUPING SETS 그룹함수를 이용하여 동일한 결과를 도출할 수 있다. 위의 SQL과 동일한 결과를 도출하기 위해서는 GROUPING SETS((X.keyb, Y.coll), (X.keyb), (Y.coll), ())를 이용하면 된다. ④번의 경우 전체 합계 하나만 더 추가되면 동일한 결과를 도출할 수 있다.",-1,3,0,Easy
2_2_46,2,2,SQL 활용,46,II,96,best_choice,집합 연산자인 INTERSECT에 대한 설명으로 가장 적절한 것은?,,False,4,"description,description,description,description",3,"INTERSECT에 대한 설명은 ③이다. (여러 개의 SQL문의 결과에 대한 교집합으로, 중복된 행은 하나의 행으로 출력한다.)",1,0,0,Easy
2_2_47,2,2,SQL 활용,47,II,97,fill_blank,아래를 참고할 때 SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?,"SELECT a.empno
     , a.ename
     , a.job
     , LAG(a.sal, _______) OVER (PARTITION BY a.job ORDER BY a.ename) AS prev_sal
FROM emp a;",True,4,"value,value,value,value",3,"LAG 함수는 3개인 인자까지 사용할 수 있는데, 두 번째 인자는 몇 번째 앞의 행을 가져올지를 지정한다. 생략할 경우, 기본 값은 1이다. 이 예제에서는 2번째 앞의 행을 가져오므로 생략할 수 없고 반드시 2라고 적어야 한다.",2,0,1,Medium
2_2_48,2,2,SQL 활용,48,II,98,fill_blank,"아래를 참고할 때, SQL의 빈칸에 들어갈 내용으로 가장 적절한 것은?","SELECT COL1
     , COL2
     , _______ OVER (ORDER BY COL2) COL3
FROM TBL;",True,4,"keyword,keyword,keyword,keyword",2,RANK 함수는 동일한 순위를 별개의 건수로 취급한다.,2,0,1,Medium
2_3_1,2,3,관리구문,1,II,99,best_choice,"아래 데이터 모델과 같은 테이블 및 PK 제약조건을 생성하는 DDL 문장으로 가장 적절한 것은? (단, DBMS는 오라클로 가정) PRODUCT
PROD_ID: VARCHAR2(10) NOT NULL
PROD_NM: VARCHAR2(100) NOT NULL
REG_DT: DATE NOT NULL
REGR_NO: NUMBER(10) NULL",,False,4,"sql_query,sql_query,sql_query,sql_query",4,"①은 PK를 지정하는 ALTER TABLE 문장에 문법 오류가 존재하고, 올바른 문법이 사용된 문장은 다음과 같다.
(오류 발생) ALTER TABLE PRODUCT ADD PRIMARY KEY PRODUCT_PK ON (PROD_ID);
(오류 수정) ALTER TABLE PRODUCT ADD CONSTRAINT PRODUCT_PK PRIMARY KEY (PROD_ID);
②는 PROD_NM NOT NULL 칼럼에 대해서 NOT NULL 제약조건을 지정하지 않았다.
③은 테이블을 생성할 때 PK를 지정하는 문장에 문법 오류가 존재한다.",1,3,0,Easy
2_3_2,2,3,관리구문,2,II,100,best_choice,"데이터가 들어있지 않은 왼쪽의 기관분류 테이블 (가)를 (나)와 같이 변경하고자 할 때 가장 적절한 SQL은?
(단, DBMS는 SQL Server로 가정) (가)
기관분류
분류ID: VARCHAR(10) NOT NULL
분류명: VARCHAR(10) NOT NULL
등록일자: VARCHAR(10) NULL

(나)
기관분류
분류ID VARCHAR(10) NOT NULL
분류명: VARCHAR(30) NOT NULL
등록일자: DATE NOT NULL",,False,4,"sql_query,sql_query,sql_query,sql_query",4,"①,② SQL Server에서 여러개의 칼럼을 ALTER COLUMN으로 동시에 수정하는 구문은 지원하지 않으므로 오류가 발생한다. 또한 괄호를 사용하지 않는다.
③ 분류명을 수정할 때 NOT NULL 구문을 지정하지 않으면, 기존의 NOT NULL 제약조건이 NULL로 변경되므로 NOT NULL 요건을 만족하지 않는다.",1,3,0,Easy
2_3_3,2,3,관리구문,3,II,101,best_choice,아래와 같은 상황에서 문제가 발생한 트랜잭션의 특성으로 가장 적절한 것은?,,False,4,"keyword,keyword,keyword,keyword",3,"트랜잭션의 특성 중 고립성(Isolation)은 어떤 트랜잭션이 수행 중일 때 다른 트랜잭션의 영향을 받아 잘못된 결과를 도출하는 경우가 발생하는 것을 방지하는 것이다.
문제에서 TX1이 변경한 col2의 내용이 TX2에 의해서 잘못 반영되는 문제가 발생하였으므로 고립성에 문제가 발생하였음을 알 수 있다.",1,0,0,Easy
2_3_4,2,3,관리구문,4,II,102,predict_result,아래를 참고할 때 DELETE FROM T 를 수행한 후에 테이블 R에 남아있는 데이터로 가장 적절한 것은?,,False,4,"tuple,tuple,tuple,tuple",2,"DELETE FROM T; 이후 데이터 현황
- T 테이블: 두건 모두 삭제됨
- S 테이블 (Cascade 옵션): 두건 모두 삭제됨
- R 테이블 (Set Null 옵션): Child 해당 필드(FK: B칼럼) 값이 Null로 변경됨",-1,0,0,Easy
2_3_5,2,3,관리구문,5,II,103,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"begin transaction;
save transaction sp1;
delete from Table_A where keya = 2;
save transaction sp2;
delete from Table_A where col1 = 'A';
delete from Table_A where col2 = 3;
rollback transaction sp2;
commit;
select count(*) as cnt from Table_A;",True,4,"value,value,value,value",3,"트랜잭션 처리에서 SAVEPOINT를 정의하면 ROLLBACK 시에 특정 위치까지 수행된 변경내용만을 ROLLBACK할 수 있다. 위의 문제에서는 SAVEPOINT sp1을 지정하고 keya = 2에 해당하는 데이터를 1건 삭제한 후 SAVEPOINT sp2를 지정하고 col1 = 'A'인 행과 col2 = 3인 행을 지워 전체 데이터를 삭제하였으나, ROLLBACK TRANSACTION sp2 문장에 의해 col1 = 'A' 행과 col2 = 3인 행이 삭제되기 이전 상태로 복귀하였다. 최종 commit 한 시점에는 keya = 2인 데이터만 삭제된 상태로 남게 되므로 전체 건수는 4건이 된다.",-1,0,0,Easy
2_3_6,2,3,관리구문,6,II,104,best_choice,SQL에서 중복 행을 제거하는 데 사용되는 키워드로 가장 적절한 것은?,,False,4,"keyword,keyword,keyword,keyword",4,중복된 데이터를 출력하지 않으려면 DISTINCT를 사용한다.,1,0,0,Easy
2_3_7,2,3,관리구문,7,II,105,best_choice,테이블 생성 시 주의해야 할 사항으로 가장 적절한 것은?,,False,4,"text,text,text,text",3,테이블명은 객체를 의미할 수 있는 적절한 이름을 사용하고 가능한 단수형을 권고한다. 또한 한 테이블 내에서는 칼럼명을 중복되게 지정할 수 없으며 벤더에서 사전에 정의한 예약어(Reserved word)를 사용 할 수 없다. 따라서 가장 적절한 설명은 칼럼 뒤에 데이터 유형이 꼭 지정되어야 한다는 점이다.,1,1,0,Easy
2_3_8,2,3,관리구문,8,II,106,derive_count,아래 SQL을 수행했을 때 T1 테이블의 최종 건수로 가장 적절한 것은?,,False,4,"value,value,value,value",2,"SMITH가 삭제되고, ADAMS가 삽입되어 최종 건수는 2건이 된다.",-1,0,0,Easy
2_3_9,2,3,관리구문,9,II,107,best_choice,"아래와 같이 테이블을 생성한 후 데이터를 삽입했을 때, (가)와 (나)의 실행 결과에 대한 설명으로 가장 적절한 것은?","(가) SELECT COUNT(*) FROM 학생
(나) SELECT COUNT(학번) FROM 학생",True,4,"text,text,text,text",3,학번 칼럼이 PK 이기 때문에 NULL 값이 없다. count(*)와 COUNT(학번)의 결과는 항상 같다.,1,1,0,Easy
2_3_10,2,3,관리구문,10,II,108,worst_choice,외래키에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",2,외래키 값은 널 값을 가질 수 있다. 따라서 'NULL을 가질 수 없다'는 설명은 적절하지 않다.,0,1,0,Easy
2_3_11,2,3,관리구문,11,II,109,best_choice,아래 SQL에서 RepName 속성이 가지는 키 특성으로 가장 적절한 것은?,,False,4,"keyword,keyword,keyword,keyword",3,기본키가 설정되어 있고 RepName 속성이 UNIQUE로 지정되어 후보키이다.,1,0,0,Easy
2_3_12,2,3,관리구문,12,II,110,fill_blanks_multi,"아래 테이블에서 COMM 칼럼을 삭제하고자 할 때, SQL의 빈칸 안에 들어갈 내용으로 가장 적절한 것은?",[ 빈칸 1 ] TABLE EMP [ 빈칸 2 ] COMM;,True,4,"text,text,text,text",1,"Table 스키마 변경 시 사용하는 SQL문은 DDL(Data Definition Language)로, 칼럼 삭제 시 활용되는 문장은 다음과 같다.
ALTER TABLE 테이블명 DROP COLUMN 칼럼명;",-1,1,0,Easy
2_3_13,2,3,관리구문,13,II,111,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"SELECT COUNT(COL1) AS CNT1, COUNT(COL2) AS CNT2
FROM (
  SELECT DISTINCT COL1, COL2
  FROM T1
);",True,4,"value,value,value,value",2,"SELECT 절에 DISTINCT 키워드를 사용하면, 중복된 데이터는 1건으로 처리하여 출력한다. 다만, SELECT 절의 DISTINCT 키워드 뒤에 여러 개의 칼럼이 올 경우, 주어진 칼럼 값이 모두 동일한 행들만 중복 건으로 처리된다.",-1,0,0,Easy
2_3_14,2,3,관리구문,14,II,112,worst_choice,"SQL에서 사용되는 표준 데이터 타입으로 가장 적절하지 않은 것은? (단, DBMS는 오라클로 가정)",,False,4,"keyword,keyword,keyword,keyword",1,"Text 형태의 데이터 타입은 Char, VarChar2 타입을 사용한다.",0,0,0,Easy
2_3_15,2,3,관리구문,15,II,113,best_choice,"관계형 데이터베이스에서 자식 테이블의 FK 데이터 생성시 부모 테이블에 PK가 없는 경우, 자식 테이블 데이터 입력을 허용하지 않는 참조동작(Referential Action)은?",,False,4,"keyword,keyword,keyword,keyword",4,Insert Action - Dependent: Master 테이블에 PK가 존재할 때만 Child 입력 허용,1,0,0,Easy
2_3_16,2,3,관리구문,16,II,114,identify_sql,아래를 참고할 때 오류가 발생하지 않는 SQL은?,,False,4,"text,text,text,text",4,"(가): 삽입 칼럼을 명시하지 않았을 경우 모든 칼럼을 삽입해야 한다.
(나): DEGREE 칼럼의 길이는 VARCHAR2(1)이다. 'AB'는 칼럼 길이를 초과한다.
(다): Not Null 칼럼인 AMT 칼럼을 명시하지 않았다.",-1,1,0,Easy
2_3_17,2,3,관리구문,17,II,115,find_erroneous,"아래를 참고할 때 오류가 발생하는 SQL은? BOARD
BOARD_ID: VARCHAR2(10) NOT NULL
BOARD_NM: VARCHAR2(50) NOT NULL
USE_YN: VARCHAR2(1) NOT NULL
REG_DATE: DATE NOT NULL
BOARD_DESC: VARCHAR2(100) NULL",,False,4,"sql_query,sql_query,sql_query,sql_query",2,②번 SQL은 REG_DATE 칼럼에 NOT NULL 제약조건이 있지만 INSERT INTO 구문에는 REG_DATE 칼럼이 대입되지 않아 NULL로 입력되므로 오류가 발생한다.,-1,3,0,Easy
2_3_18,2,3,관리구문,18,II,116,find_erroneous,아래를 참고할 때 오류가 발생하는 INSERT문으로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",4,④에서 DATE 타입에 숫자값은 입력하지 못하고 에러를 발생시킨다.,-1,3,0,Easy
2_3_19,2,3,관리구문,19,II,117,correct_ordering,"아래의 산술 연산자를 우선순위가 높은 순으로 나열한 것은?

(), +, -, *, /",,False,4,"text,text,text,text",3,"산술 연산자의 우선순위는 수학에서와 같이 (), *, /, +, -의 우선순위를 가진다.",-1,1,0,Easy
2_3_20,2,3,관리구문,20,II,118,best_choice,"아래와 같은 테이블에서 Department의 did가 '1'인 행이 삭제될 때, Employee의 did가 '1'인 행도 같이 삭제하도록 하는 방법으로 가장 적절한 것은?
(단, Employee의 did는 Department에서 가져온 외래키이다.) Employee(eid, ename, did)
Department(did, dname, budget)",,False,4,"text,text,text,text",3,CASCADE 명령어로 부모 테이블에서 행을 삭제할 경우 연결된 자식 테이블의 행이 함께 삭제되도록 할 수 있다.,1,1,0,Easy
2_3_21,2,3,관리구문,21,II,119,worst_choice,"DELETE 와 TRUNCATE, DROP 명령어에 대해 비교한 설명으로 가장 적절하지 않은 것은?",,False,4,"text,text,text,text",1,"[명령어 비교]
- DROP: DDL, Rollback 불가능, Auto Commit, 테이블이 사용했던 Storage를 모두 Release, 테이블의 정의 자체를 완전히 삭제함
- TRUNCATE: DDL, Rollback 불가능, Auto Commit, 최초 테이블 생성시 할당된 Storage만 남기고 Release, 테이블을 최초 생성된 초기상태로 만듦
- DELETE: DML, Commit 이전 Rollback 가능, 사용자 Commit, 데이터를 모두 Delete해도 사용했던 Storage는 Release되지 않음, 데이터만 삭제",0,1,0,Easy
2_3_22,2,3,관리구문,22,II,120,worst_choice,데이터베이스 트랜잭션에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,데이터베이스 트랜잭션의 4가지 특성 중 지속성의 설명이 잘못되었다. 지속성(Durability): 트랜잭션이 성공적으로 수행되면 그 트랜잭션이 갱신한 데이터베이스의 내용은 영구적으로 저장된다.,0,1,0,Easy
2_3_23,2,3,관리구문,23,II,121,worst_choice,"아래 SQL 실행 결과 테이블 A의 ID '001'에 해당하는 최종 VAL의 값이 오라클에서는 200, SQL Server에서는 100이 되었다고 할 때, 이에 대한 설명으로 가장 적절하지 않은 것은?
(단, AUTO COMMIT은 FALSE로 설정되어 있다)","UPDATE A SET VAL = 200 WHERE ID = '001';
CREATE TABLE B (ID CHAR(3) PRIMARY KEY);
ROLLBACK;",True,4,"text,text,text,text",3,오라클에서 DDL 문장의 수행은 내부적으로 트랜잭션을 종료시키고(자동 COMMIT) 작업을 반영하므로 B 테이블은 최종적으로 생성된다. 따라서 'B 테이블은 생성되지 않았다'는 설명은 틀린 것이다.,0,1,0,Easy
2_3_24,2,3,관리구문,24,II,122,best_choice,데이터베이스의 논리적 연산 단위를 가리키는 용어로 가장 적절한 것은?,,False,4,"keyword,keyword,keyword,keyword",2,데이터베이스의 논리적 연산 단위를 가리키는 용어는 트랜잭션이다.,1,0,0,Easy
2_3_25,2,3,관리구문,25,II,123,predict_result,아래 SQL의 실행 결과로 가장 적절한 것은?,"BEGIN TRANSACTION
INSERT INTO 품목(품목ID, 단가) VALUES('005', 2000)
COMMIT
BEGIN TRANSACTION
DELETE 품목 WHERE 품목ID='002'
UPDATE 품목 SET 단가=2000 WHERE 단가=1000
ROLLBACK
SELECT COUNT(품목ID) FROM 품목 WHERE 단가=2000",True,4,"value,value,value,value",3,"첫 번째 BEGIN TRANSACTION의 INSERT는 COMMIT으로 확정된다. 두 번째 BEGIN TRANSACTION의 ROLLBACK은 COMMIT되지 않은 DELETE, UPDATE만 취소한다. 따라서 품목ID 005(단가 2000)는 남아 있고, 단가가 2000인 품목은 '002', '004', '005' 3건이 된다.",-1,0,0,Easy
2_3_26,2,3,관리구문,26,II,124,predict_result,아래를 참고할 때 상품ID '001'의 최종 상품명으로 가장 적절한 것은?,"BEGIN TRANSACTION;
SAVE TRANSACTION SP1;
UPDATE 상품 SET 상품명 = 'LCD-TV' WHERE 상품ID = '001';
SAVE TRANSACTION SP2;
UPDATE 상품 SET 상품명 = '평면-TV' WHERE 상품ID = '001';
ROLLBACK TRANSACTION SP2;
COMMIT;",True,4,"value,value,value,text",2,"ROLLBACK TRANSACTION SP2 문장에 의해 두 번째 UPDATE(상품명 = '평면-TV')가 ROLLBACK 되었고, 첫 번째 UPDATE 문장만 유효한 상태에서 COMMIT 되었으므로 첫 번째 UPDATE한 내역만 반영된다. 그러므로 최종 상품명은 LCD-TV가 된다.",-1,1,0,Easy
2_3_27,2,3,관리구문,27,II,125,identify_sql,아래 테이블에서 승리건수가 높은 순으로 3위까지 출력하되 3위의 승리 건수가 동일한 팀이 있다면 함께 출력하기 위한 SQL로 가장 적절한 것은?,,False,4,"sql_query,sql_query,sql_query,sql_query",4,SQL Server의 TOP N 질의문에서 N에 해당하는 값이 동일한 경우 함께 출력되도록 하는 WITH TIES 옵션을 ORDER BY 절과 함께 사용하여야 한다.,-1,3,0,Easy
2_3_28,2,3,관리구문,28,II,126,identify_sql,"부서 테이블의 담당자 변경을 위해 부서임시 테이블에 입력된 데이터를 활용하여 주기적으로 부서 테이블을 실행 결과와 같이 반영하기 위한 SQL로 가장 적절한 것은?
(단, 부서임시 테이블에서 변경일자를 기준으로 가장 최근에 변경된 데이터를 기준으로 부서 테이블에 반영되어야 한다.)",,False,4,"sql_query,sql_query,sql_query,sql_query",3,"① 연관 서브쿼리를 활용한 UPDATE에서 WHERE 절은 UPDATE 대상이 되는 데이터의 범위를 결정하는데, WHERE 절이 누락되어 부서의 모든 데이터가 UPDATE 대상이 되므로 부서코드 A007, A008을 제외한 모든 데이터가 NULL 값으로 변경된다.
② WHERE 절 조건이 부서임시가 아닌 부서 테이블이므로 A007, A008을 제외한 모든 데이터가 NULL 값으로 변경된다.
④ ①과 같은 사유로 부서코드 A007, A008을 제외한 모든 데이터가 NULL 값으로 변경된다. 또한 변경일자를 하드 코딩하는 것은 답이 될 수 없다.",-1,3,0,Easy
3_1_1,3,1,SQL 수행 구조,1,III,1,worst_choice,실행계획을 통해서 알 수 있는 정보로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",4,실행계획은 예상 정보이다. 실제 처리 건수는 트레이스 정보로 알 수 있다.,0,1,1,Medium
3_1_2,3,1,SQL 수행 구조,2,III,2,fill_blanks_multi,"아래의 빈칸에 들어갈 내용으로 가장 적절한 것은? 오라클에서 I/O는 [   ] 단위로 이루어진다. [   ] 단위로 I/O 한다는 것은, 하나의 레코드에서 하나의 칼럼만 읽으려 해도 레코드가 속한 [   ] 전체를 읽게 됨을 뜻한다.",,False,4,"text,text,text,text",3,오라클에서 모든 I/O의 최소단위는 블록(BLOCK)이다.,-1,1,1,Medium
3_1_3,3,1,SQL 수행 구조,3,III,3,worst_choice,실행계획에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,"조인 순서, 방법, 인덱스 선택 등과 같이 실행방법에 따라 SQL 출력순서는 변경될 수 있다.",0,1,1,Medium
3_1_4,3,1,SQL 수행 구조,4,III,4,fill_blanks_multi,"아래의 내용을 참고할 때, 빈칸 ㉠, ㉡ 에 들어갈 내용으로 가장 적절한 것은? 버퍼에 캐시된 이후 변경이 발생했지만, 아직 디스크에 기록되지 않아 데이터 파일 블록과 동기화가 필요한 상태의 버퍼 블럭을 ( ㉠ ) 버퍼라 한다. 이 상태의 버퍼 블록을 재사용하기 위해 디스크에 기록하는 순간 이 버퍼는 ( ㉡ ) 버퍼가 된다.",,False,4,"text,text,text,text",4,"버퍼에 캐시된 이후 변경이 발생했지만, 아직 디스크에 기록되지 않아 데이터 파일 블록과 동기화가 필요한 상태의 버퍼 블럭을 더티 버퍼라 한다. 이 상태의 버퍼 블록을 재사용하기 위해 디스크에 기록하는 순간 이 버퍼는 프리 버퍼가 된다. 리사이클, 킵은 멀티 버퍼 풀을 구성하는 영역 중 하나이다.",-1,1,1,Medium
3_1_5,3,1,SQL 수행 구조,5,III,5,best_choice,아래의 옵티마이저와 실행계획에 대한 설명으로 적절한 내용을 모두 고른 것은?,,False,4,"tuple,tuple,tuple,tuple",2,NL Join은 데이터를 집계하는 업무보다는 OLTP의 목록 처리 업무에 많이 사용된다. DW 등의 데이터 집계 업무에서 많이 사용되는 Join 기법은 Hash Join 또는 Sort Merge Join이다.,1,0,1,Medium
3_1_6,3,1,SQL 수행 구조,6,III,6,worst_choice,I/O 효율화 원리에 대한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",2,"액세스 패턴을 분석한 효율적인 인덱스는 꼭 필요하지만, 불필요한 인덱스는 지양해야한다.",0,1,1,Medium
3_1_7,3,1,SQL 수행 구조,7,III,7,worst_choice,데이터베이스 연결(Connection)과 관련한 설명으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",1,다중 사용자 환경에서 서버와 모든 클라이언트 간 연결상태를 지속하면 서버 자원을 낭비하게 된다. 그렇다고 SQL을 수행할 때마다 연결 요청을 반복하면 서버 프로세스(또는 쓰레드)의 생성과 해제도 반복하므로 성능에 좋지 않다. 따라서 OLTP성 애플리케이션에선 Connection Pooling 기법의 활용이 필수적이다.,0,1,1,Medium
3_1_8,3,1,SQL 수행 구조,8,III,8,worst_choice,오라클이나 SQL Server와 같은 데이터베이스의 저장 구조를 설명한 것으로 가장 적절하지 않은 것은?,,False,4,"text,text,text,text",3,"익스텐트 내 블록들은 서로 인접하지만, 익스텐트끼리 서로 인접하지는 않는다.",0,1,1,Medium
